traj_idx,H,K
754,0.5089240074157715,0.40495965
755,0.39802984427660704,0.63804376
756,0.6158413887023926,0.18596894
757,0.3169634938240051,1.2755666
758,0.4901280105113983,0.20980172
759,0.36246979236602783,1.7305046
760,0.4152962565422058,0.07113224
761,0.38548797369003296,0.9070439
762,0.4763510823249817,0.7757255
763,0.2809191048145294,0.06850952
764,0.5112266540527344,3.7545285
765,0.39536839723587036,1.0898926
766,0.8044856190681458,1.3901489
767,0.566937817260623,0.3745813
768,0.18921196460723877,0.139607
769,0.6456910418346524,1.7035701
770,0.6219788789749146,0.30912837
771,0.5291862487792969,2.1247382
772,0.34292140882462263,0.5173265
773,0.34773792140185833,0.64438206
774,0.4546712636947632,0.06471861
775,0.5611288547515869,3.2676668
776,0.4224756360054016,0.7056061
777,0.2132268464192748,0.043241426
778,0.5671076225116849,0.7271599
779,0.3154181810095906,0.1248259
780,0.34673744440078735,0.050773207
781,0.5229150652885437,1.6298902
782,0.4113730564713478,1.1293867
783,0.4792305529117584,1.1940442
784,0.28389375656843185,0.11288426
785,0.2958331825211644,0.05909301
786,0.3341279625892639,0.1457021
787,0.19691483210772276,0.043910775
788,0.24213121831417084,0.28382778
789,0.4551738500595093,1.0132619
790,0.7756038904190063,0.63085866
791,0.3424033224582672,0.17140567
792,0.70900983735919,2.1264358
793,0.3438625931739807,0.9891879
794,0.4555077916011214,2.0665617
795,0.7138778567314148,1.8873465
796,0.4485486149787903,3.1816325
797,0.5102462768554688,2.0017722
798,0.4122307328507304,1.6434044
799,0.5120734572410583,1.8996361
800,0.3436660170555115,2.188245
801,0.5205934047698975,1.5402209
802,0.36839408054947853,1.1608553
803,0.3432053495198488,0.72333205
804,0.41653617192059755,1.814856
805,0.5354417562484741,1.33059
806,0.4194464087486267,1.6017337
807,0.12751325964927673,0.051668074
808,0.4963768422603607,4.9371457
809,0.5011889282613993,0.8934029
810,0.4464443624019623,0.7094474
811,0.315179705619812,0.27645618
812,0.5851835608482361,0.55712783
813,0.6461223363876343,1.3689083
814,0.4485296607017517,0.42925236
815,0.6773951649665833,1.1369487
816,0.6686752438545227,2.1768863
817,0.5479578971862793,0.21070284
818,0.6170286536216736,0.69500273
819,0.443884015083313,0.20108168
820,0.410663902759552,1.2308433
821,0.5174603834748268,1.8986326
822,0.3688966939225793,0.057237532
823,0.5524212121963501,0.93389755
824,0.44500434398651123,2.1515229
825,0.4517914056777954,1.8046362
826,0.3118526339530945,1.4002386
827,0.5005218610167503,1.2889509
828,0.4361367914825678,1.4213914
829,0.49161696434020996,1.1688668
830,0.15198478754609823,0.02916071
831,0.6573208589106798,1.1118324
832,0.4901633048430085,0.68903404
833,0.5590803623199463,0.34546787
834,0.5035840272903442,0.9328566
835,0.6433001756668091,1.0273969
836,0.41121333837509155,1.9875792
837,0.38179171085357666,2.7084248
838,0.37770622968673706,0.035276208
839,0.42984609492123127,0.46196595
840,0.4652314092963934,3.8389044
841,0.5966108608990908,2.2349567
842,0.4791937470436096,0.5446114
843,0.5975931286811829,2.4750433
844,0.7662649750709534,0.4577736
845,0.4017900228500366,1.8140365
846,0.5411450862884521,0.48254135
847,0.480607807636261,0.5957785
848,0.49266067147254944,1.8565888
849,0.21688146889209747,0.11547642
850,0.6163008213043213,0.9964522
851,0.752691388130188,1.803038
852,0.6971162483096123,0.8132758
853,0.31434476375579834,0.04360604
854,0.3399173617362976,0.6357902
855,0.43408963084220886,0.11603757
856,0.7272536493837833,1.3760471
857,0.4298767149448395,1.4543383
858,0.44438326358795166,3.232347
859,0.3569877529516816,0.048158318
860,0.47281110286712646,0.19579478
861,0.41572481393814087,0.78979766
862,0.39281946420669556,0.9291632
863,0.6362806502729654,1.1946268
864,0.8464044332504272,2.2610195
865,0.659393846988678,1.6602437
866,0.5266305208206177,0.48359045
867,0.38957470655441284,0.08272125
868,0.43137693405151367,2.3500004
869,0.590647991746664,1.622779
870,0.3921112231910229,0.2341875
871,0.4285700023174286,0.9458246
872,0.3661554455757141,2.501263
873,0.5932649318128824,0.4459427
874,0.5202697133645415,1.4559423
875,0.28288814425468445,1.1840158
876,0.33214670419692993,0.7683517
877,0.4594072103500366,2.8620808
878,0.35323959589004517,1.2898554
879,0.4969472037628293,1.2753073
880,0.5797502398490906,1.9920769
881,0.5587064027786255,1.5177294
882,0.5120264291763306,1.1023656
883,0.8053242564201355,0.26469886
884,0.5554078817367554,0.99850607
885,0.3871311545372009,0.023118444
886,0.35722002387046814,5.0138087
887,0.6026062574237585,1.2457057
888,0.5534248352050781,2.68126
889,0.29913023114204407,0.019337207
890,0.45920464396476746,0.86645186
891,0.5823463797569275,0.95834374
892,0.7054525762796402,0.6727324
893,0.42678076680749655,0.9311959
894,0.39988040924072266,0.3343528
895,0.7033011447638273,1.2259051
896,0.4388328790664673,0.2830131
897,0.5657363515347242,1.2518079
898,0.5508540188893676,1.3399248
899,0.4273674786090851,0.4315183
900,0.55488764308393,0.48619553
901,0.21274323761463165,0.029313486
902,0.5582340955734253,0.31915268
903,0.5762530565261841,2.191885
904,0.5464407205581665,1.188767
905,0.30082911252975464,3.0741541
906,0.36009955406188965,0.9961928
907,0.4405703544616699,0.8335751
908,0.5903992056846619,3.4167256
909,0.566892683506012,0.6911271
910,0.610710084438324,2.7990022
911,0.6290378607809544,0.8718195
912,0.432413786649704,3.3992286
913,0.4886470437049866,0.17053904
914,0.44870030879974365,0.05716129
915,0.4089087247848511,1.2292409
916,0.4068816304206848,0.90718293
917,0.45601212978363037,1.7560107
918,0.5044921636581421,3.9155047
919,0.7912911176681519,0.980248
920,0.49626314640045166,0.1488066
921,0.3630314180627465,0.6286196
922,0.4214864671230316,1.1512659
923,0.3648073077201843,0.09156471
924,0.37754541635513306,2.5273545
925,0.5366291999816895,0.33547425
926,0.34629082679748535,0.1551918
927,0.6976858973503113,0.72890705
928,0.6579874753952026,0.54037297
929,0.38185009825974703,2.1519291
930,0.33927953243255615,3.5269735
931,0.514419436454773,1.7983606
932,0.5970463156700134,0.76209956
933,0.4679284691810608,1.3702413
934,0.5374084711074829,0.05992268
935,0.46945565938949585,4.7071867
936,0.25362515449523926,4.339336
937,0.32664209604263306,0.15535681
938,0.624306321144104,1.0588214
939,0.30052699241787195,4.2819
940,0.5903491973876953,0.9892927
941,0.5022952556610107,2.1395621
942,0.27583407144993544,0.04436735
943,0.35600852966308594,1.4990506
944,0.43853631615638733,0.055142634
945,0.6182982921600342,3.9845693
946,0.3010936379432678,0.11481012
947,0.6431386936455965,1.3866942
948,0.45380568504333496,2.2871103
949,0.42094558477401733,1.3798885
950,0.5084936618804932,0.06500325
951,0.3984869420528412,1.9948584
952,0.49671098589897156,1.0564684
953,0.48636358976364136,0.89561385
954,0.7046986818313599,1.0202975
955,0.5225559985265136,0.4550936
956,0.530888557434082,1.2509063
957,0.7260578274726868,1.7334297
958,0.3140188157558441,1.7816333
959,0.3772963881492615,0.854486
960,0.5376263856887817,1.8257784
961,0.2866894006729126,0.28426066
962,0.4117802679538727,0.04359261
963,0.41926878690719604,0.6176866
964,0.5389931797981262,1.1727146
965,0.5832116808742285,1.2941841
966,0.6091394424438477,0.3942618
967,0.3115794574841857,0.19590707
968,0.46415024995803833,0.5342917
969,0.5948580298572779,1.5436133
970,0.44530756957829,0.06286546
971,0.6674785912036896,2.636496
972,0.6500521302223206,0.64162344
973,0.3269524872303009,2.5109267
974,0.4559832811355591,1.7943617
975,0.3874506652355194,0.15289459
976,0.2658505439758301,1.8457639
977,0.539466142654419,2.0821607
978,0.3789859712123871,0.0792245
979,0.5950726270675659,1.5574422
980,0.34059630427509546,0.05657636
981,0.4557185769081116,0.65605843
982,0.322456032037735,1.2950705
983,0.7114434242248535,0.8357395
984,0.24803385976701975,0.15158075
985,0.7258023023605347,2.411067
986,0.36028605699539185,0.23237854
987,0.1953201382420957,0.10098025
988,0.5076835751533508,0.77893317
989,0.6235325336456299,2.1689768
990,0.3839675188064575,0.13158162
991,0.29749059677124023,4.6883655
992,0.5179987400770187,0.7314009
993,0.3210797430947423,0.097050436
994,0.5767245767638087,0.6781446
995,0.506732352077961,0.8983096
996,0.4272035602480173,1.5411669
997,0.4276275038719177,1.6159612
998,0.5318371057510376,2.6949553
999,0.569172739982605,0.9205268
1000,0.5491584539413452,0.50151896
1001,0.3586609363555908,2.4885318
1002,0.7793747186660767,3.551461
1003,0.717200517654419,2.2332814
1004,0.4353265166282654,1.4559445
1005,0.23737193644046783,0.14026828
1006,0.7200967073440552,2.6676083
1007,0.41046708449721336,1.405642
1008,0.5582616366446018,1.9538549
1009,0.354555606842041,1.1965946
1010,0.6174500603228807,0.9833542
1011,0.45386356115341187,0.37817737
1012,0.22762379236519337,0.8080944
1013,0.31421953439712524,1.3792464
1014,0.4589409828186035,1.03653
1015,0.35876344330608845,1.6630015
1016,0.33672040700912476,0.07388005
1017,0.20892564300447702,0.020596934
1018,0.35774528980255127,1.0462167
1019,0.5169525146484375,1.488013
1020,0.7294463515281677,3.00901
1021,0.1689281826838851,0.04795694
1022,0.4440721566788852,0.14611411
1023,0.7262090444564819,0.033856455
1024,0.6619503498077393,2.628713
1025,0.2890055477619171,1.3627527
1026,0.6201151013374329,1.6388057
1027,0.6017931699752808,1.1132672
1028,0.6305965781211853,0.31000355
1029,0.2817702293395996,0.07637155
1030,0.5440498292446136,1.292356
1031,0.5912404209375381,1.5236217
1032,0.3392862635664642,1.0393121
1033,0.7115178108215332,2.7818613
1034,0.45459693670272827,1.7039131
1035,0.4724588394165039,0.19028348
1036,0.41230499744415283,2.41927
1037,0.5102944932878017,0.50140315
1038,0.3170010447502136,0.1608764
1039,0.46694517135620117,2.668152
1040,0.5213522911071777,2.4456658
1041,0.46018913853913546,0.420735
1042,0.7000695466995239,0.8470251
1043,0.4727088212966919,1.4467616
1044,0.4508552551269531,0.1990282
1045,0.47063425183296204,2.3022735
1046,0.34616943448781967,0.25526592
1047,0.5065162181854248,0.86518973
1048,0.4742884039878845,0.27214697
1049,0.3999402951449156,1.2990433
1050,0.1259004920721054,0.12788329
1051,0.431976854801178,1.3372461
1052,0.32425398007035255,0.43046153
1053,0.7551215887069702,1.4284298
1054,0.46618105191737413,0.3552638
1055,0.5386516451835632,4.791878
1056,0.5758593678474426,1.5704973
1057,0.315055251121521,1.6778942
1058,0.6504774764180183,1.0664095
1059,0.4046520674601197,0.21060766
1060,0.1697633257135749,0.030615984
1061,0.5583686139434576,0.21038206
1062,0.31071603298187256,0.06368359
1063,0.3316851854324341,0.14980665
1064,0.5313781499862671,1.9107488
1065,0.5244399309158325,2.8377573
1066,0.43966859579086304,4.2550054
1067,0.6362247467041016,2.0180025
1068,0.3443859815597534,2.4214773
1069,0.23969607055187225,0.14485617
1070,0.3300231099128723,0.028741477
1071,0.6187531910836697,0.4259381
1072,0.5502257347106934,1.5328213
1073,0.3414706587791443,0.033337846
1074,0.31814783811569214,1.6387224
1075,0.31865739822387695,0.527524
1076,0.6191227436065674,1.8559362
1077,0.5557746291160583,4.6194434
1078,0.6730914115905762,3.469476
1079,0.5623288154602051,2.1080682
1080,0.46797603368759155,2.314637
1081,0.5860677361488342,3.1402338
1082,0.33319419622421265,0.039774444
1083,0.6746957302093506,1.6896442
1084,0.49769254960119724,0.78424525
1085,0.4873238205909729,0.43435434
1086,0.3271379116922617,0.1159016
1087,0.35144317150115967,3.5443246
1088,0.3548184633255005,1.3604474
1089,0.5240142699331045,1.6243626
1090,0.6761131547391415,1.6156429
1091,0.508255124092102,2.3140764
1092,0.5180238485336304,1.2665275
1093,0.6018208861351013,1.1637659
1094,0.5986617244780064,0.8885048
1095,0.4440971612930298,3.102806
1096,0.6001851549372077,0.7334665
1097,0.3289593756198883,1.1540768
1098,0.39499297738075256,2.6504316
1099,0.7053169012069702,0.8151061
1100,0.45924872159957886,1.2753183
1101,0.2752579152584076,0.98330396
1102,0.5366827845573425,3.0123003
1103,0.4611753523349762,1.3759103
1104,0.6689513325691223,0.40204155
1105,0.38041952252388,2.2124898
1106,0.7064533829689026,1.6248044
1107,0.42459359765052795,0.22905989
1108,0.5242550643160939,0.400991
1109,0.4634009776636958,0.31744036
1110,0.27288416028022766,2.6405196
1111,0.5074973413720727,0.31949836
1112,0.34933608770370483,1.8809
1113,0.37683403491973877,0.5583145
1114,0.36878499388694763,1.7776998
1115,0.44595093186944723,1.482881
1116,0.351354718208313,0.3706003
1117,0.41165077686309814,1.022681
1118,0.31803596019744873,0.15873547
1119,0.45213043689727783,3.42272
1120,0.48006756603717804,2.2414396
1121,0.5736667774617672,2.3762348
1122,0.452340692281723,3.0344396
1123,0.26045739091932774,0.11270839
1124,0.5864576101303101,0.94403994
1125,0.3743477761745453,0.43716195
1126,0.41773873567581177,2.6432147
1127,0.25771328806877136,0.96888334
1128,0.38914012908935547,0.42176557
1129,0.3435625433921814,0.072701305
1130,0.6410068925470114,1.0084754
1131,0.5651623010635376,0.7086786
1132,0.4914176883175969,1.87845
1133,0.4426116943359375,0.785098
1134,0.5012404471635818,0.8040856
1135,0.3948460519313812,0.9269111
1136,0.22348634898662567,0.19363298
1137,0.427873095497489,0.5360056
1138,0.5270613431930542,1.3340917
1139,0.3472654325887561,1.1144212
1140,0.4290626049041748,0.0863648
1141,0.5380709432065487,0.94858855
1142,0.3025471270084381,1.2207469
1143,0.5883300304412842,0.16186391
1144,0.43249034881591797,1.4368459
1145,0.6390552781522274,0.9838242
1146,0.4944950258359313,0.3147359
1147,0.33417996764183044,1.6546658
1148,0.38146543502807617,1.5205603
1149,0.42360758781433105,1.5332215
1150,0.4160190522670746,0.12336335
1151,0.4488873779773712,0.13997743
1152,0.309005512855947,0.04391527
1153,0.29076236486434937,1.6952571
1154,0.30590783432126045,0.25046977
1155,0.6028360314667225,2.049094
1156,0.593435525894165,0.9238836
1157,0.24227023124694824,0.06362611
1158,0.33931810315698385,1.359748
1159,0.5832719206809998,0.27342644
1160,0.8139225840568542,0.7630132
1161,0.44069287180900574,0.006559604
1162,0.6087826453149319,0.77066684
1163,0.4932244401425123,2.8652058
1164,0.6179604530334473,3.1751757
1165,0.45427702367305756,0.40455103
1166,0.46775364875793457,4.052844
1167,0.22784972190856934,2.7969062
1168,0.34225398302078247,0.02395979
1169,0.5972185134887695,1.308732
1170,0.5833140015602112,2.8925765
1171,0.7689515352249146,1.5948862
1172,0.5281447442248464,0.38505176
1173,0.3275795578956604,0.032378342
1174,0.44022896885871887,1.2497009
1175,0.46515345573425293,0.84718424
1176,0.49647088162600994,1.7175386
1177,0.778903603553772,1.7074354
1178,0.28238299302756786,1.0765046
1179,0.3539479374885559,1.8742265
1180,0.4768437147140503,2.348954
1181,0.48711613938212395,0.6298196
1182,0.3392749549821019,1.5243392
1183,0.3576962351799011,0.67213744
1184,0.48841995000839233,1.439568
1185,0.3266715407371521,1.3618848
1186,0.4655455946922302,1.3740953
1187,0.29241270385682583,0.36262476
1188,0.6636449694633484,1.1104047
1189,0.43371471017599106,1.100882
1190,0.26501911878585815,2.3775678
1191,0.46542036533355713,2.5231054
1192,0.8007870316505432,1.4174885
1193,0.5193441612645984,1.3520138
1194,0.515127269551158,1.6039457
1195,0.44122475385665894,0.032258123
1196,0.34420233964920044,1.4344902
1197,0.4097537398338318,0.49121293
1198,0.5820046067237854,0.029032763
1199,0.4662642478942871,0.78431517
1200,0.42722633853554726,2.1924434
1201,0.33808428049087524,3.3111258
1202,0.5173390507698059,1.198329
1203,0.4680659770965576,3.11445
1204,0.4690040349960327,0.0904088
1205,0.5784417390823364,0.48690924
1206,0.4918674826622009,1.156494
1207,0.5258853435516357,2.187075
1208,0.6617511510848999,1.4398053
1209,0.7733871936798096,1.5235819
1210,0.5066943764686584,2.7723653
1211,0.2348521687090397,0.011440166
1212,0.24596861377358437,0.51559293
1213,0.3667740523815155,0.89278734
1214,0.5490410327911377,0.41391745
1215,0.3473414182662964,3.3101287
1216,0.33270853757858276,0.008492414
1217,0.5229358077049255,0.4232706
1218,0.5613854555413127,1.4636884
1219,0.4913303256034851,0.969282
1220,0.5934815164655447,2.3569043
1221,0.510805606842041,1.8112388
1222,0.21210773289203644,0.20593862
1223,0.44098392128944397,0.6006663
1224,0.5183038711547852,0.6432295
1225,0.4402247369289398,0.71373945
1226,0.19634472439065576,0.045690026
1227,0.566386342048645,2.9263997
1228,0.5217103362083435,3.2969053
1229,0.6437839269638062,0.88085014
1230,0.5917948484420776,1.660167
1231,0.29822349548339844,1.1687492
1232,0.4289766252040863,2.0084515
1233,0.3256520628929138,4.2038856
1234,0.5407974720001221,3.8832245
1235,0.30767179373651743,0.7621084
1236,0.4207784328609705,0.087256216
1237,0.3050693152472377,0.68134135
1238,0.6130172610282898,0.6700185
1239,0.536678328178823,0.30228364
1240,0.36249759793281555,2.0363233
1241,0.3029050827026367,0.07629934
1242,0.6043077707290649,0.8911866
1243,0.5010218610987067,3.0144455
1244,0.54598069190979,1.1838498
1245,0.4650811553001404,2.2301314
1246,0.4238766524940729,1.3867097
1247,0.5087137818336487,2.603528
1248,0.35811281204223633,0.008252331
1249,0.3753318786621094,2.0857801
1250,0.3862835466861725,1.88773
1251,0.19574794080108404,0.0389704
1252,0.34301337599754333,3.1941483
1253,0.540239155292511,0.69781524
1254,0.7772761583328247,0.4740348
1255,0.6093680188059807,1.2716168
1256,0.6466988325119019,1.8180523
1257,0.5072718858718872,0.56186426
1258,0.465158823877573,0.7673924
1259,0.32797831296920776,0.35233086
1260,0.6327779442071915,0.21552517
1261,0.6802046298980713,1.1640941
1262,0.5681886151432991,0.37050298
1263,0.3732982277870178,0.014572372
1264,0.6898865979164839,2.8998363
1265,0.32884466648101807,0.21509357
1266,0.4384719729423523,1.3111684
1267,0.586590813472867,1.1781901
1268,0.5242804810404778,0.49135536
1269,0.24529631435871124,0.053771462
1270,0.634350061416626,1.5634243
1271,0.47320646047592163,0.8045604
1272,0.4541645646095276,1.7249451
1273,0.43574532866477966,0.9528464
1274,0.4861730933189392,1.0321182
1275,0.576415590941906,2.6299322
1276,0.5844874382019043,1.6933106
1277,0.24228334426879883,1.9282751
1278,0.2234976887702942,0.07014046
1279,0.2679510712623596,1.2700994
1280,0.5641125440597534,0.034705486
1281,0.5918266177177429,1.0350338
1282,0.11177071183919907,0.07775701
1283,0.5219494700431824,0.1261938
1284,0.45766890048980713,0.7802396
1285,0.4063090970739722,1.8075949
1286,0.7447299808263779,2.0196767
1287,0.2927493155002594,0.080712035
1288,0.5850259866565466,1.6825805
1289,0.4199302028864622,1.3946464
1290,0.3060495853424072,1.9871145
1291,0.4871000936254859,0.07304454
1292,0.5451207160949707,1.4007968
1293,0.3206006586551666,0.06179818
1294,0.5155956745147705,1.0116063
1295,0.43269730266183615,0.45368606
1296,0.4461635947227478,1.8256685
1297,0.5580768585205078,1.7016125
1298,0.4281482584774494,0.4515284
1299,0.3900318443775177,0.30986604
1300,0.3436037302017212,3.7361577
1301,0.332964472938329,1.4556971
1302,0.5526822805404663,1.89917
1303,0.25746265053749084,0.02385719
1304,0.48517974466085434,0.19302303
1305,0.30112725496292114,0.013000292
1306,0.4665347933769226,1.9920834
1307,0.3552311658859253,0.095582135
1308,0.533800482749939,0.46160537
1309,0.33592545986175537,1.1872156
1310,0.41259852051734924,1.3000306
1311,0.6293870806694031,1.0844202
1312,0.3630253076553345,1.2753439
1313,0.4926866888999939,0.33869112
1314,0.3692628089338541,0.7591297
1315,0.4793625771999359,1.8293078
1316,0.3439807491376996,0.73183286
1317,0.3586319386959076,0.60561645
1318,0.4078027009963989,0.04747945
1319,0.41213256027549505,0.47983378
1320,0.47787123918533325,1.9736942
1321,0.5691893100738525,0.8062284
1322,0.5639033317565918,0.24370797
1323,0.2566985283046961,0.8688072
1324,0.464454747736454,1.137649
1325,0.43496906757354736,1.833904
1326,0.5903974175453186,0.98372173
1327,0.42348378896713257,0.07834719
1328,0.3498927354812622,0.31078172
1329,0.37758868932724,3.9352288
1330,0.38653355836868286,0.9063552
1331,0.7215604186058044,1.4630849
1332,0.5485012531280518,1.1510174
1333,0.5902529954910278,1.1894884
1334,0.280717134475708,0.42235902
1335,0.5899566411972046,3.7910285
1336,0.35274686105549335,2.5248413
1337,0.3566940873861313,0.8729165
1338,0.5453283190727234,0.8688297
1339,0.31299351900815964,0.10885289
1340,0.6473230067640543,1.054919
1341,0.49239879846572876,2.1831312
1342,0.6027228832244873,3.3810005
1343,0.3644933681935072,0.16613053
1344,0.3287454843521118,0.1333876
1345,0.4563109278678894,1.0053204
1346,0.4652842879295349,1.5187249
1347,0.23560587596148252,0.044882048
1348,0.3731629252433777,1.1105902
1349,0.7213985919952393,1.3881004
1350,0.3359783887863159,1.6018202
1351,0.20565655827522278,1.7466967
1352,0.5125821828842163,3.1433964
1353,0.3383634686470032,0.74884963
1354,0.5000035827979445,1.9845954
1355,0.5962872160598636,1.0765481
1356,0.3312285840511322,1.7959548
1357,0.5957711935043335,1.1473241
1358,0.41818001866340637,1.5382559
1359,0.38297764398157597,1.4598167
1360,0.5994032621383667,1.2811849
1361,0.44561026338487864,1.8048832
1362,0.3851970136165619,0.48366728
1363,0.42979955673217773,1.432721
1364,0.6277848314493895,0.25514537
1365,0.5252550169825554,2.1294532
1366,0.5370445847511292,0.120733194
1367,0.3209124207496643,0.99535716
1368,0.39421023800969124,2.0773509
1369,0.4632301926612854,1.4149357
1370,0.5035732984542847,1.8468181
1371,0.37811640556901693,2.636317
1372,0.29346545971930027,0.036356207
1373,0.3732142150402069,1.3119692
1374,0.4778606593608856,0.51543224
1375,0.5764883607625961,0.23750503
1376,0.2921546995639801,1.208236
1377,0.368109792470932,0.61508256
1378,0.47488999366760254,0.77108294
1379,0.40199077129364014,0.04173923
1380,0.27149519324302673,0.8797591
1381,0.7789052724838257,0.93338287
1382,0.1320689395070076,0.099415295
1383,0.4249657392501831,0.8400935
1384,0.26120004057884216,0.9554761
1385,0.5311185717582703,0.529272
1386,0.3914339542388916,0.60283345
1387,0.44732670951634645,0.88655835
1388,0.5917723588645458,0.98019975
1389,0.5951640009880066,0.38753787
1390,0.673853874206543,1.5559897
1391,0.6002192497253418,0.21674523
1392,0.4988290071487427,1.4950433
1393,0.6806436777114868,0.5512459
1394,0.386567085981369,0.8344082
1395,0.2485230378806591,0.31835988
1396,0.7297223806381226,1.3814456
1397,0.6771001815795898,1.9585873
1398,0.27263548970222473,0.19509414
1399,0.3475095331668854,1.0697191
1400,0.6242667213082314,0.7570799
1401,0.4128346936777234,2.5388699
1402,0.19688471872359514,0.2656602
1403,0.2626808285713196,1.1091884
1404,0.509564995765686,1.3729805
1405,0.5125529766082764,1.8996412
1406,0.6713095903396606,0.3336236
1407,0.7114224433898926,1.2328444
1408,0.4956235885620117,1.4760594
1409,0.5641218237578869,0.14639132
1410,0.5504383444786072,1.6650068
1411,0.5472976984456182,1.9764174
1412,0.6672871876507998,0.8538232
1413,0.15522399079054594,0.14811072
1414,0.491609126329422,1.0708001
1415,0.35072994232177734,0.08524798
1416,0.4408642053604126,1.1815197
1417,0.49888603296130896,1.471073
1418,0.620879783295095,1.8870976
1419,0.4323795437812805,1.451398
1420,0.5514070987701416,0.557366
1421,0.4676702320575714,2.060023
1422,0.39577966928482056,3.3932273
1423,0.36673545837402344,0.21297546
1424,0.6016007661819458,0.47071862
1425,0.3094084560871124,0.6651466
1426,0.6477670781314373,0.5748334
1427,0.2324675638228655,0.17951109
1428,0.6221462488174438,4.6254406
1429,0.5444327080622315,1.5714777
1430,0.3959688041359186,0.53768575
1431,0.4994770586490631,0.4393685
1432,0.5032954709604383,0.68447196
1433,0.6180703639984131,0.9860452
1434,0.32287341356277466,1.1445659
1435,0.44264017045497894,1.3398104
1436,0.7986641526222229,2.7262423
1437,0.4705227119848132,1.5085528
1438,0.3410350205376744,0.064807974
1439,0.5329919205978513,0.7789928
1440,0.41403162479400635,1.2862587
1441,0.36399543285369873,3.573556
1442,0.5526895988732576,0.6452556
1443,0.5103840827941895,0.3662911
1444,0.5222051739692688,1.3304332
1445,0.37158697843551636,0.06236069
1446,0.5847209198400378,2.7136743
1447,0.29005858302116394,4.5414906
1448,0.5276147052645683,1.2524768
1449,0.5557381510734558,2.0729806
1450,0.5658515095710754,1.6838086
1451,0.49589516781270504,2.223482
1452,0.3383050560951233,0.77534276
1453,0.5701725482940674,0.46267712
1454,0.21480870246887207,0.6759219
1455,0.27766185998916626,1.9239789
1456,0.5994848115369678,2.4489233
1457,0.6736447811126709,1.1675198
1458,0.6900018453598022,1.5446126
1459,0.5327377319335938,2.737721
1460,0.5911432690918446,1.3700769
1461,0.4094693660736084,1.249532
1462,0.6127157211303711,1.7126052
1463,0.29401540756225586,4.963932
1464,0.44986766669899225,0.81525916
1465,0.5613555908203125,2.8323054
1466,0.29659634828567505,0.11261612
1467,0.5144693003967404,1.7169175
1468,0.39763983245939016,2.6245291
1469,0.4664766788482666,0.436042
1470,0.3155477046966553,1.1891788
1471,0.6777379512786865,1.8713676
1472,0.4207357168197632,0.4503609
1473,0.7325167655944824,1.6860075
1474,0.5060311555862427,1.5444273
1475,0.6921783033758402,0.31976494
1476,0.6413642968982458,1.3789921
1477,0.3234695792198181,0.22364187
1478,0.48713378608226776,0.22556219
1479,0.5201526703312993,0.757686
1480,0.7363919019699097,0.15725268
1481,0.7065680027008057,1.4813157
1482,0.5713855624198914,1.8026867
1483,0.54720139503479,1.4619167
1484,0.5172015428543091,1.1118083
1485,0.2964128851890564,0.20749965
1486,0.42026031017303467,1.7807424
1487,0.5051122028380632,1.0139335
1488,0.5615893602371216,2.1571007
1489,0.5231074690818787,2.2525353
1490,0.3236091136932373,1.6908053
1491,0.3594990372657776,0.92695326
